Date,Open,High,Low,Close,Adj Close,Volume,Return,Signed_Vol,Vol,SMA5_Price,SMA5_Vol,SMA5_Volume,Signal,Trade
2007-10-18,5551.10009765625,5736.7998046875,5269.64990234375,5351.0,5351.0,0,-0.03746871224895365,-0.0,143.07046120749993,5535.39990234375,132.24357345875075,-0.0,0,0.0
2007-10-19,5360.35009765625,5390.85009765625,5101.75,5215.2998046875,5215.2998046875,0,-0.02535978234208558,-0.0,202.35491178313794,5492.80986328125,138.78805478091158,-0.0,0,0.0
2007-10-22,5202.75,5247.39990234375,5070.89990234375,5184.0,5184.0,0,-0.006001535071745612,-0.0,212.3077824625184,5395.5298828125,155.60819962680412,-0.0,0,0.0
2007-10-23,5185.2998046875,5488.5,5176.85009765625,5473.7001953125,5473.7001953125,0,0.05588352533034335,0.0,161.69996427129828,5356.6599609375,164.36584038108523,0.0,0,0.0
2007-10-24,5477.60009765625,5577.89990234375,5419.39990234375,5496.14990234375,5496.14990234375,0,0.004101376807315038,0.0,143.33916878041927,5344.02998046875,172.55445770097475,0.0,0,0.0
2007-10-25,5499.0498046875,5605.9501953125,5469.2998046875,5568.9501953125,5568.9501953125,0,0.013245689120980009,0.0,175.51676100332077,5387.62001953125,179.04371766013895,0.0,0,0.0
2007-10-26,5564.25,5716.89990234375,5513.35009765625,5702.2998046875,5702.2998046875,0,0.023945196975768024,0.0,190.472993042698,5485.02001953125,176.66733391205096,0.0,0,0.0
2007-10-29,5708.89990234375,5922.5,5708.89990234375,5905.89990234375,5905.89990234375,0,0.035704909357604064,0.0,178.47883215626808,5629.4,169.90154385080086,0.0,0,0.0
2007-10-30,5917.5498046875,5976.0,5833.89990234375,5868.75,5868.75,0,-0.006290303418282961,-0.0,179.75809981403435,5708.4099609375,173.5131709593481,-0.0,0,0.0
2007-10-31,5868.89990234375,5952.25,5861.2998046875,5900.64990234375,5900.64990234375,0,0.005435553115015868,0.0,148.68566709056526,5789.3099609375,174.5824706213773,0.0,0,0.0
2007-11-01,5903.7998046875,6011.9501953125,5837.2001953125,5866.4501953125,5866.4501953125,0,-0.005795922075916726,-0.0,83.8460640784505,5848.8099609375,156.24833123640323,-0.0,0,0.0
2007-11-02,5854.85009765625,5944.75,5714.25,5932.39990234375,5932.39990234375,0,0.011241842142279967,0.0,27.629202293081864,5894.82998046875,123.67957308648002,0.0,0,0.0
2007-11-05,5931.89990234375,5948.5498046875,5819.60009765625,5847.2998046875,5847.2998046875,0,-0.014344969836343813,-0.0,33.55320933912903,5883.1099609375,94.69444852305222,-0.0,0,0.0
2007-11-06,5847.10009765625,5957.2001953125,5759.9501953125,5786.5,5786.5,0,-0.010397928397439027,-0.0,55.402019372132095,5866.6599609375,69.82323243467175,-0.0,0,0.0
2007-11-07,5782.39990234375,5861.35009765625,5744.2998046875,5782.35009765625,5782.35009765625,0,-0.000717169678346119,-0.0,62.11159950831048,5843.0,52.5084189182208,-0.0,0,0.0
2007-11-08,5779.2998046875,5780.7998046875,5646.75,5698.75,5698.75,0,-0.014457806297501041,-0.0,86.69614021419652,5809.4599609375,53.07843414537,-0.0,0,0.0
2007-11-12,5660.60009765625,5660.60009765625,5477.5,5617.10009765625,5617.10009765625,0,-0.014327686307304188,-0.0,89.54074122092736,5746.4,65.4607419309391,-0.0,0,0.0
2007-11-13,5612.35009765625,5758.85009765625,5591.60009765625,5695.39990234375,5695.39990234375,0,0.013939542348581302,0.0,70.49060338466309,5716.02001953125,72.84822074004592,0.0,0,0.0
2007-11-14,5703.9501953125,5950.2001953125,5700.0498046875,5937.89990234375,5937.89990234375,0,0.0425782217505406,0.0,122.01902446566417,5746.3,86.17162175875232,0.0,0,0.0
2007-11-15,5942.7001953125,5966.9501953125,5895.64990234375,5912.10009765625,5912.10009765625,0,-0.004344937623033451,-0.0,143.50750822518512,5772.25,102.45080350212724,-0.0,0,0.0
2007-11-16,5913.14990234375,5948.0498046875,5817.39990234375,5906.85009765625,5906.85009765625,0,-0.0008880093221157459,-0.0,146.9961103466433,5813.87001953125,114.5107975286166,-0.0,0,0.0
2007-11-19,5908.0498046875,5981.7998046875,5893.7998046875,5907.64990234375,5907.64990234375,0,0.00013540290921176812,0.0,99.52870477029953,5871.97998046875,116.50839023849103,0.0,0,0.0
2007-11-20,5911.25,5923.7001953125,5755.7998046875,5780.89990234375,5780.89990234375,0,-0.02145523213041356,-0.0,61.79979557741034,5889.07998046875,114.77022867704048,-0.0,0,0.0
2007-11-21,5778.7998046875,5790.0498046875,5530.85009765625,5561.0498046875,5561.0498046875,0,-0.0380304280250755,-0.0,151.73502493172967,5813.7099609375,120.71342877025359,-0.0,0,0.0
2007-11-22,5564.64990234375,5608.64990234375,5394.35009765625,5519.35009765625,5519.35009765625,0,-0.007498531481609949,-0.0,185.88347746071483,5735.1599609375,129.18862261735953,-0.0,0,0.0
2007-11-23,5524.2998046875,5638.60009765625,5514.75,5608.60009765625,5608.60009765625,0,0.016170382095873848,0.0,163.5236620636429,5675.5099609375,132.49413296075946,0.0,0,0.0
2007-11-26,5611.2998046875,5772.5498046875,5608.9501953125,5731.7001953125,5731.7001953125,0,0.02194845335963458,0.0,111.84440350433462,5640.32001953125,134.95727270756646,0.0,0,0.0
2007-11-27,5729.25,5743.5498046875,5655.60009765625,5698.14990234375,5698.14990234375,0,-0.005853462642060103,-0.0,89.78970121274064,5623.77001953125,140.55525383463254,-0.0,0,0.0
2007-11-28,5699.5498046875,5749.9501953125,5595.5,5617.5498046875,5617.5498046875,0,-0.014144959160006909,-0.0,83.23937995046155,5635.07001953125,126.8561248383789,-0.0,0,0.0
2007-11-29,5617.7998046875,5725.0,5612.10009765625,5634.60009765625,5634.60009765625,0,0.003035183231401506,0.0,54.0087620344183,5658.12001953125,100.4811817531196,0.0,0,0.0
2007-11-30,5633.89990234375,5782.5498046875,5632.64990234375,5762.75,5762.75,0,0.02274338908222684,0.0,62.069632627052535,5688.95,80.19037586580153,0.0,0,0.0
2007-12-03,5765.4501953125,5878.7998046875,5754.60009765625,5865.0,5865.0,0,0.017743264934276137,0.0,101.27044595120914,5715.6099609375,78.07558435517643,0.0,0,0.0
2007-12-04,5870.2001953125,5897.25,5840.2998046875,5858.35009765625,5858.35009765625,0,-0.0011338281916026816,-0.0,118.27920924805929,5747.65,83.77348596224017,-0.0,0,0.0
2007-12-05,5861.89990234375,5949.2998046875,5859.9501953125,5940.0,5940.0,0,0.013937354542265412,0.0,117.51331982973275,5812.1400390625,90.6282739380944,0.0,0,0.0
2007-12-06,5941.0498046875,6027.0498046875,5919.7998046875,5954.7001953125,5954.7001953125,0,0.0024747803556397496,0.0,76.72625724157557,5876.16005859375,95.17177297952585,0.0,0,0.0
2007-12-07,5963.60009765625,6042.10009765625,5894.7998046875,5974.2998046875,5974.2998046875,0,0.0032914519173321555,0.0,53.30707880208243,5918.47001953125,93.41926221453183,0.0,0,0.0
2007-12-10,5974.0,6015.2998046875,5923.35009765625,5960.60009765625,5960.60009765625,0,-0.002293106720305693,-0.0,45.97445856509663,5937.5900390625,82.36006473730933,-0.0,0,0.0
2007-12-11,5960.39990234375,6111.2001953125,5960.39990234375,6097.25,6097.25,0,0.022925527649050315,0.0,63.74226522869758,5985.37001953125,71.452675933437,0.0,0,0.0
2007-12-12,6067.0498046875,6175.64990234375,6005.4501953125,6159.2998046875,6159.2998046875,0,0.01017668697978591,0.0,93.30990854536918,6029.22998046875,66.61199367656428,0.0,0,0.0
2007-12-13,6159.25,6185.39990234375,6040.39990234375,6058.10009765625,6058.10009765625,0,-0.01643039147960168,-0.0,83.6173471251995,6049.9099609375,67.99021165328907,-0.0,0,0.0
2007-12-14,6056.2001953125,6078.5498046875,6015.0498046875,6047.7001953125,6047.7001953125,0,-0.0017166937119070802,-0.0,72.76315487286811,6064.5900390625,71.88142686744621,-0.0,0,0.0
2007-12-17,6037.9501953125,6039.9501953125,5740.60009765625,5777.0,5777.0,0,-0.044760849012045356,-0.0,146.9100322566758,6027.87001953125,92.06854160576204,-0.0,0,0.0
2007-12-18,5777.60009765625,5874.60009765625,5710.60009765625,5742.2998046875,5742.2998046875,0,-0.006006611617188851,-0.0,185.65362102327487,5956.87998046875,116.4508127646775,-0.0,0,0.0
2007-12-19,5730.25,5840.7998046875,5676.7001953125,5751.14990234375,5751.14990234375,0,0.0015412113538595396,0.0,162.71361286639586,5875.25,130.33155362888283,0.0,0,0.0
2007-12-20,5751.75,5799.5,5742.75,5766.5,5766.5,0,0.0026690484367299927,0.0,129.70077114710452,5816.92998046875,139.54823843326386,0.0,0,0.0
2007-12-24,5771.2998046875,6001.0498046875,5771.2998046875,5985.10009765625,5985.10009765625,0,0.03790862701053488,0.0,101.89664120461337,5804.4099609375,145.37493569961288,0.0,0,0.0
2007-12-26,5988.4501953125,6085.25,5988.4501953125,6070.75,6070.75,0,0.014310521285565425,0.0,153.6714025968606,5863.1599609375,146.72720976764987,0.0,0,0.0
2007-12-27,6069.0,6110.85009765625,6060.2001953125,6081.5,6081.5,0,0.001770786146686909,0.0,161.64269291664382,5931.0,141.92502414632366,0.0,0,0.0
2007-12-28,6079.5498046875,6098.60009765625,6021.89990234375,6079.7001953125,6079.7001953125,0,-0.00029594749445038815,-0.0,134.80548222385133,5996.71005859375,136.34339801781474,-0.0,0,0.0
2007-12-31,6095.0,6167.75,6095.0,6138.60009765625,6138.60009765625,0,0.009687961651326571,0.0,55.078325416361146,6071.130078125,121.41890887166605,0.0,0,0.0
2008-01-01,6136.75,6165.35009765625,6109.85009765625,6144.35009765625,6144.35009765625,0,0.0009366956486047684,0.0,35.43440751369148,6102.980078125,108.12646213348168,0.0,0,0.0
2008-01-02,6144.7001953125,6197.0,6060.85009765625,6179.39990234375,6179.39990234375,0,0.005704395766912729,0.0,43.193287340758246,6124.71005859375,86.03083908226121,0.0,0,0.0
2008-01-03,6184.25,6230.14990234375,6126.39990234375,6178.5498046875,6178.5498046875,0,-0.00013756961350364083,-0.0,40.65254131967954,6144.12001953125,61.83280876286834,-0.0,0,0.0
2008-01-04,6179.10009765625,6300.0498046875,6179.10009765625,6274.2998046875,6274.2998046875,0,0.015497164063864366,0.0,54.39112423034934,6183.03994140625,45.74993716416795,0.0,0,0.0
2008-01-07,6271.0,6289.7998046875,6193.35009765625,6279.10009765625,6279.10009765625,0,0.0007650722978145286,0.0,61.51865872728203,6211.13994140625,47.03800382635213,0.0,0,0.0
2008-01-08,6282.4501953125,6357.10009765625,6221.60009765625,6287.85009765625,6287.85009765625,0,0.0013935117873444813,0.0,55.774762057236096,6239.83994140625,51.10607473506105,0.0,0,0.0
2008-01-09,6287.5498046875,6338.2998046875,6231.25,6272.0,6272.0,0,-0.00252074992407314,-0.0,45.026691417016046,6258.3599609375,51.472755550312606,-0.0,0,0.0
2008-01-10,6278.10009765625,6347.0,6142.89990234375,6156.9501953125,6156.9501953125,0,-0.018343399982063135,-0.0,54.61360329233524,6254.0400390625,54.26496794484375,-0.0,0,0.0
2008-01-11,6166.64990234375,6224.2001953125,6112.5498046875,6200.10009765625,6200.10009765625,0,0.007008324084966766,0.0,57.72461028303999,6239.20009765625,54.93166515538188,0.0,0,0.0
2008-01-14,6208.7998046875,6244.14990234375,6172.0,6206.7998046875,6206.7998046875,0,0.0010805804625286797,0.0,54.17754387452151,6224.7400390625,53.46344218482979,0.0,0,0.0
2008-01-15,6226.35009765625,6260.4501953125,6053.2998046875,6074.25,6074.25,0,-0.021355579180658557,-0.0,72.93866782900054,6182.02001953125,56.89622333918267,-0.0,0,0.0
2008-01-16,6065.0,6065.0,5825.75,5935.75,5935.75,0,-0.02280116886858463,-0.0,113.1590807154277,6114.77001953125,70.52270119886501,-0.0,0,0.0
2008-01-17,5937.9501953125,6013.14990234375,5880.2998046875,5913.2001953125,5913.2001953125,0,-0.003798981541928148,-0.0,139.8108762758493,6066.02001953125,87.5621557955678,-0.0,0,0.0
2008-01-18,5907.75,5908.75,5677.0,5705.2998046875,5705.2998046875,0,-0.035158693052504186,-0.0,187.9923300048478,5967.0599609375,113.61569973992937,-0.0,0,0.0
2008-01-21,5705.0,5705.0,4977.10009765625,5208.7998046875,5208.7998046875,0,-0.08702434876289467,-0.0,338.9863332192046,5767.4599609375,170.57745760886596,-0.0,0,0.0
2008-01-22,5203.35009765625,5203.35009765625,4448.5,4899.2998046875,4899.2998046875,0,-0.05941867831462344,-0.0,459.10981065990205,5532.469921875,247.81168617504628,-0.0,0,0.0
2008-01-23,4903.0498046875,5328.0498046875,4891.60009765625,5203.39990234375,5203.39990234375,0,0.06207011405288898,0.0,412.76875978296005,5385.99990234375,307.7336219885527,0.0,0,0.0
2008-01-24,5208.0,5357.2001953125,4995.7998046875,5033.4501953125,5033.4501953125,0,-0.03266128112788336,-0.0,305.39782691292044,5210.04990234375,340.85101211596697,-0.0,0,0.0
2008-01-25,5035.0498046875,5399.25,5035.0498046875,5383.35009765625,5383.35009765625,0,0.0695149229189953,0.0,185.13609850923953,5145.6599609375,340.27976581684527,0.0,0,0.0
2008-01-28,5380.9501953125,5380.9501953125,5071.0,5274.10009765625,5274.10009765625,0,-0.02029405444902499,-0.0,192.84637868267532,5158.72001953125,311.05177490953946,-0.0,0,0.0
2008-01-29,5279.5498046875,5391.60009765625,5225.25,5280.7998046875,5280.7998046875,0,0.001270303351699198,0.0,129.66792120480883,5235.02001953125,245.16339701852084,0.0,0,0.0
2008-01-30,5283.75,5314.2998046875,5142.25,5167.60009765625,5167.60009765625,0,-0.02143609135320157,-0.0,132.8009488010659,5227.86005859375,189.169834822142,-0.0,0,0.0
2008-01-31,5172.25,5251.64990234375,5071.14990234375,5137.4501953125,5137.4501953125,0,-0.00583441090138237,-0.0,98.43769152026233,5248.66005859375,147.77780774361037,-0.0,0,0.0
2008-02-01,5140.60009765625,5339.9501953125,5090.75,5317.25,5317.25,0,0.03499786817428463,0.0,78.18127222163771,5235.4400390625,126.38684248609002,0.0,0,0.0
2008-02-04,5315.5498046875,5545.2001953125,5315.5498046875,5463.5,5463.5,0,0.027504819220461663,0.0,130.18402969983748,5273.32001953125,113.85437268952246,0.0,0,0.0
2008-02-05,5463.75,5500.60009765625,5412.9501953125,5483.89990234375,5483.89990234375,0,0.0037338523554040215,0.0,161.1129543839505,5313.9400390625,120.1433793253508,0.0,0,0.0
2008-02-06,5470.39990234375,5470.39990234375,5257.0498046875,5322.5498046875,5322.5498046875,0,-0.029422509624453808,-0.0,139.36140386851952,5344.92998046875,121.4554703388415,-0.0,0,0.0
2008-02-07,5322.5498046875,5344.60009765625,5113.85009765625,5133.25,5133.25,0,-0.03556562392723617,-0.0,140.92855291552212,5344.08994140625,129.95364261789345,-0.0,0,0.0
2008-02-08,5132.10009765625,5173.85009765625,5034.25,5120.35009765625,5120.35009765625,0,-0.0025130087846393367,-0.0,173.94586012998434,5304.7099609375,149.10656019956278,-0.0,0,0.0
2008-02-11,5120.5498046875,5126.39990234375,4803.60009765625,4857.0,4857.0,0,-0.051432049104766064,-0.0,235.95027635215206,5183.4099609375,170.2598095300257,-0.0,0,0.0
2008-02-12,4877.85009765625,4949.60009765625,4820.4501953125,4838.25,4838.25,0,-0.0038604076590488257,-0.0,205.0357079336267,5054.27998046875,179.04436023996095,-0.0,0,0.0
2008-02-13,4836.5498046875,4986.5498046875,4836.5498046875,4929.4501953125,4929.4501953125,0,0.01884983109853766,0.0,142.185514565492,4975.66005859375,179.60918237935545,0.0,0,0.0
2008-02-14,4944.64990234375,5220.25,4944.64990234375,5202.0,5202.0,0,0.05529010211862406,0.0,163.03124635508857,4989.41005859375,184.02972106726875,0.0,0,0.0
2008-02-15,5202.85009765625,5315.39990234375,5104.75,5302.89990234375,5302.89990234375,0,0.01939636723255478,0.0,212.592598188881,5025.92001953125,191.75906867904808,0.0,0,0.0
2008-02-18,5304.4501953125,5348.60009765625,5224.0,5276.89990234375,5276.89990234375,0,-0.004902977706312872,-0.0,212.11800618952435,5109.9,186.99261464652255,-0.0,0,0.0
2008-02-19,5278.39990234375,5368.4501953125,5262.0,5280.7998046875,5280.7998046875,0,0.0007390517947891695,0.0,155.09605815083862,5198.4099609375,177.0046846899649,0.0,0,0.0
2008-02-20,5267.14990234375,5267.14990234375,5116.2998046875,5154.4501953125,5154.4501953125,0,-0.02392622595972027,-0.0,62.6243851955117,5243.4099609375,161.09245881596885,-0.0,0,0.0
2008-02-21,5156.89990234375,5241.35009765625,5120.0498046875,5191.7998046875,5191.7998046875,0,0.007246089875689643,0.0,64.45011452837925,5241.369921875,141.376232450627,0.0,0,0.0
2008-02-22,5183.39990234375,5184.0,5092.7998046875,5110.75,5110.75,0,-0.015611119021639253,-0.0,75.010961783743,5202.93994140625,113.85990516959937,-0.0,0,0.0
2008-02-25,5112.25,5212.35009765625,5055.14990234375,5200.7001953125,5200.7001953125,0,0.017600194748813802,0.0,63.00841039346828,5187.7,84.03798601038817,0.0,0,0.0
2008-02-26,5200.7998046875,5281.2001953125,5200.7998046875,5270.0498046875,5270.0498046875,0,0.01333466778906156,0.0,59.09958400967302,5185.55,64.83869118215505,0.0,0,0.0
2008-02-27,5271.39990234375,5368.14990234375,5249.75,5268.39990234375,5268.39990234375,0,-0.0003130714898145204,-0.0,65.70967326188044,5208.33994140625,65.4557487954288,-0.0,0,0.0
2008-02-28,5266.35009765625,5302.85009765625,5227.14990234375,5285.10009765625,5285.10009765625,0,0.0031698799677433165,0.0,72.7127931865688,5227.0,67.10828452706671,0.0,0,0.0
2008-02-29,5285.0,5290.7998046875,5098.35009765625,5223.5,5223.5,0,-0.011655426863829366,-0.0,35.722108602274965,5249.55,59.25051389077311,-0.0,0,0.0
2008-03-03,5222.7998046875,5222.7998046875,4936.0498046875,4953.0,4953.0,0,-0.05178520149325161,-0.0,139.98999776983527,5200.0099609375,74.64683136604648,-0.0,0,0.0
2008-03-04,4958.5498046875,4976.7001953125,4812.9501953125,4864.25,4864.25,0,-0.01791843327276399,-0.0,195.7570389933262,5118.85,101.97832236277713,-0.0,0,0.0
2008-03-05,4866.85009765625,4936.75,4847.25,4921.39990234375,4921.39990234375,0,0.011748964864830125,0.0,190.93378501143798,5049.45,127.02314471268865,0.0,0,0.0
2008-03-07,4918.2998046875,4918.2998046875,4672.25,4771.60009765625,4771.60009765625,0,-0.03043845402934231,-0.0,169.37826804390173,4946.75,146.35623968415524,-0.0,0,0.0
2008-03-10,4767.7998046875,4814.9501953125,4620.5,4800.39990234375,4800.39990234375,0,0.006035670235996049,0.0,77.10551341968922,4862.12998046875,154.6329206476381,0.0,0,0.0
2008-03-11,4796.2998046875,4888.5,4732.85009765625,4865.89990234375,4865.89990234375,0,0.013644696552889357,0.0,59.20432259945984,4844.7099609375,138.475785613563,0.0,0,0.0
2008-03-12,4869.75,5019.2001953125,4854.75,4872.0,4872.0,0,0.0012536422406288494,0.0,59.94065369870517,4846.2599609375,111.31250855463877,0.0,0,0.0
2008-03-13,4868.7001953125,4868.7998046875,4580.14990234375,4623.60009765625,4623.60009765625,0,-0.050985201630490584,-0.0,100.70499869770617,4786.7,93.26675129189242,-0.0,0,0.0
2008-03-14,4623.7998046875,4758.9501953125,4607.5498046875,4745.7998046875,4745.7998046875,0,0.026429558017613708,0.0,102.32017757164911,4781.53994140625,79.85513319744192,0.0,0,0.0
2008-03-17,4745.4501953125,4745.4501953125,4482.10009765625,4503.10009765625,4503.10009765625,0,-0.05113989570135924,-0.0,159.19586100201425,4722.07998046875,96.27320271390691,-0.0,0,0.0
2008-03-18,4519.89990234375,4617.9501953125,4468.5498046875,4533.0,4533.0,0,0.006639848481118982,0.0,153.52189479885823,4655.5,115.13671715378659,0.0,0,0.0
2008-03-19,4534.75,4718.39990234375,4533.89990234375,4573.9501953125,4573.9501953125,0,0.00903379556860795,0.0,95.2460919936414,4595.8900390625,122.19780481277385,0.0,0,0.0
2008-03-24,4576.7998046875,4649.4501953125,4539.7998046875,4609.85009765625,4609.85009765625,0,0.00784877421283281,0.0,94.44111333116085,4593.1400390625,120.94502773946476,0.0,0,0.0
2008-03-25,4616.7998046875,4896.7998046875,4616.7998046875,4877.5,4877.5,0,0.05806043508439229,0.0,149.802445410233,4619.480078125,130.44148130718153,0.0,0,0.0
2008-03-26,4878.7001953125,4912.2998046875,4808.64990234375,4828.85009765625,4828.85009765625,0,-0.009974352095079464,-0.0,157.18777252712178,4684.630078125,130.03986361220305,-0.0,0,0.0
2008-03-27,4828.7998046875,4863.75,4769.60009765625,4830.25,4830.25,0,0.00028990387264848927,0.0,140.86691581315338,4744.080078125,127.50886781506208,0.0,0,0.0
2008-03-28,4830.0,4970.7998046875,4796.35009765625,4942.0,4942.0,0,0.023135448475751774,0.0,125.00993819087942,4817.6900390625,133.4616370545097,0.0,0,0.0
2008-03-31,4942.14990234375,4947.0,4703.85009765625,4734.5,4734.5,0,-0.04198704977741807,-0.0,76.03545276802737,4842.62001953125,129.78050494188298,-0.0,0,0.0
2008-04-01,4735.64990234375,4800.75,4628.75,4739.5498046875,4739.5498046875,0,0.001066597251557777,0.0,84.74426998865577,4815.02998046875,116.76886985756755,0.0,0,0.0
2008-04-02,4741.39990234375,4916.75,4741.39990234375,4754.2001953125,4754.2001953125,0,0.003091093295508829,0.0,88.20588234740042,4800.1,102.97249182162327,0.0,0,0.0
2008-04-03,4753.89990234375,4833.25,4738.2001953125,4771.60009765625,4771.60009765625,0,0.003659901061992654,0.0,87.08669595200924,4788.37001953125,92.21644784939444,0.0,0,0.0
2008-04-04,4766.7001953125,4791.7001953125,4632.7001953125,4647.0,4647.0,0,-0.02611285420114151,-0.0,48.256300031157615,4729.37001953125,76.86572021745008,-0.0,0,0.0
2008-04-07,4631.35009765625,4798.5498046875,4628.7998046875,4761.2001953125,4761.2001953125,0,0.02457503664998928,0.0,50.395796638952966,4734.71005859375,71.7377889916352,0.0,0,0.0
2008-04-08,4760.64990234375,4769.5498046875,4677.7998046875,4709.64990234375,4709.64990234375,0,-0.010827163499552594,-0.0,51.44106514373534,4728.730078125,65.07714802265112,-0.0,0,0.0
2008-04-09,4707.0498046875,4758.25,4667.5,4747.0498046875,4747.0498046875,0,0.007941121552397679,0.0,50.649266102900846,4727.3,57.565824773751196,0.0,0,0.0
2008-04-10,4747.5498046875,4799.5,4720.89990234375,4733.0,4733.0,0,-0.002959691864540037,-0.0,44.814591560344915,4719.57998046875,49.111403895418334,-0.0,0,0.0
2008-04-11,4734.35009765625,4817.39990234375,4727.25,4777.7998046875,4777.7998046875,0,0.009465414047644227,0.0,26.14080647590324,4745.73994140625,44.68830518436746,0.0,0,0.0
2008-04-15,4779.9501953125,4917.10009765625,4708.2998046875,4879.64990234375,4879.64990234375,0,0.02131736402105533,0.0,66.37047276673894,4769.4298828125,47.88324040992465,0.0,0,0.0
2008-04-16,4881.64990234375,4951.39990234375,4874.0498046875,4887.2998046875,4887.2998046875,0,0.001567715409270587,0.0,73.53219274329336,4804.95986328125,52.30146592983626,0.0,0,0.0
2008-04-17,4890.60009765625,4984.9501953125,4889.64990234375,4958.39990234375,4958.39990234375,0,0.014547930451914715,0.0,90.6703251122659,4847.2298828125,60.305677731709274,0.0,0,0.0
2008-04-21,4955.89990234375,5053.39990234375,4955.89990234375,5037.0,5037.0,0,0.01585190771302991,0.0,96.65074065139905,4908.0298828125,70.6729075499201,0.0,0,0.0
2008-04-22,5037.0498046875,5074.25,4994.0498046875,5049.2998046875,5049.2998046875,0,0.0024418909445105275,0.0,80.03175971447378,4962.3298828125,81.4510981976342,0.0,0,0.0
2008-04-23,5044.35009765625,5083.5,5003.5498046875,5022.7998046875,5022.7998046875,0,-0.00524825243599103,-0.0,67.71739736772186,4990.95986328125,81.7204831178308,-0.0,0,0.0
